job_id,job_title,company,company_size,location,experience_level,work_arrangement,salary,required_skills,posting_date,date_posted
JOB_0392,Data Scientist,Information Analytics,Startup (1-50),"San Diego, CA",Lead Level (10+ years),Remote,231725.0,"Azure, PyTorch, Git, Python",2025-03-23,03/23/2025
JOB_0393,Data Analyst,Data Solutions Inc,Small (51-200),"Phoenix, AZ",Senior Level (6-10 years),Remote,98213.0,"Power BI, Excel, SQL, R, Python, Google Analytics, Pandas, DAX",2025-01-15,01/15/2025
JOB_0394,Data Scientist,Digital Insights,Small (51-200),"Atlanta, GA",Entry Level (0-2 years),Remote,58167.0,"Deep Learning, Tableau, Python, SQL",2024-09-07,09/07/2024
JOB_0395,Data Scientist,Business Intelligence Ltd,Medium (201-1000),"San Diego, CA",Mid Level (3-5 years),On-site,86236.0,"PyTorch, Docker, Machine Learning, Python, TensorFlow, R",2025-04-24,04/24/2025
JOB_0396,Data Analyst,Digital Insights,Large (1001+),"Denver, CO",Lead Level (10+ years),Hybrid,102560.0,"R, Tableau, SQL, Power BI, Excel",2025-05-18,05/18/2025
JOB_0397,Data Engineer,Data Driven Co,Startup (1-50),"San Diego, CA",Entry Level (0-2 years),On-site,101503.0,"Kubernetes, Python, Apache Spark, SQL",2024-09-03,09/03/2024
JOB_0398,Data Analyst,AI Innovations,Medium (201-1000),"Chicago, IL",Mid Level (3-5 years),Hybrid,51314.0,"Statistics, R, Tableau, SQL, Google Analytics, Seaborn, Matplotlib",2025-03-06,03/06/2025
JOB_0399,Data Engineer,Data Experts Ltd,Small (51-200),"Portland, OR",Entry Level (0-2 years),Hybrid,64554.0,"Redis, Hadoop, Python, Kafka, Kubernetes, SQL, Apache Spark",2024-11-05,11/05/2024
JOB_0400,Data Engineer,Intelligence Solutions,Large (1001+),"Boston, MA",Senior Level (6-10 years),On-site,148200.0,"Kafka, Hadoop, Python, SQL, PostgreSQL",2025-04-01,04/01/2025
JOB_0401,Data Analyst,Analytics Partners,Startup (1-50),"Dallas, TX",Lead Level (10+ years),Remote,143339.0,"Pandas, Python, Tableau, SQL, Power BI, Excel, Looker, R",2025-04-27,04/27/2025
JOB_0402,Data Engineer,Data Driven Co,Startup (1-50),"Portland, OR",Senior Level (6-10 years),On-site,140239.0,"SQL, Apache Spark, Python, Hadoop, Kubernetes",2024-09-10,09/10/2024
JOB_0403,Data Engineer,AI Innovations,Small (51-200),"Boston, MA",Senior Level (6-10 years),Hybrid,198246.0,"Python, AWS, SQL",2024-12-10,12/10/2024
JOB_0404,Data Analyst,Data Experts Ltd,Medium (201-1000),"Seattle, WA",Entry Level (0-2 years),On-site,73445.0,"SQL, Tableau, DAX, Git, Pandas, Excel",2025-03-11,03/11/2025
JOB_0405,Data Scientist,Analytics First,Small (51-200),"Washington, DC",Mid Level (3-5 years),Hybrid,139355.0,"R, Python, Machine Learning, SQL, NumPy, Scikit-learn, TensorFlow, GCP",2025-05-09,05/09/2025
JOB_0406,Data Engineer,Digital Insights,Small (51-200),"Atlanta, GA",Senior Level (6-10 years),On-site,120769.0,"SQL, Apache Spark, Git, NoSQL, Python, Docker",2024-09-27,09/27/2024
JOB_0407,Data Analyst,Analytics First,Startup (1-50),"Atlanta, GA",Mid Level (3-5 years),Remote,70125.0,"Python, SQL, Seaborn, Power BI",2025-02-06,02/06/2025
JOB_0408,Data Engineer,Analytics Partners,Medium (201-1000),"Austin, TX",Senior Level (6-10 years),On-site,111035.0,"ETL, Kubernetes, Apache Spark, Kafka, Python, Airflow",2024-10-08,10/08/2024
JOB_0409,Data Scientist,Data Experts Ltd,Small (51-200),"Washington, DC",Entry Level (0-2 years),Hybrid,111626.0,"TensorFlow, Python, PyTorch, Machine Learning, R, GCP, Statistics, Deep Learning",2024-10-09,10/09/2024
JOB_0410,Data Scientist,Smart Analytics,Small (51-200),"Dallas, TX",Mid Level (3-5 years),On-site,129974.0,"Python, SQL, Statistics, R, Deep Learning, Tableau, NumPy",2025-03-06,03/06/2025
JOB_0411,Data Analyst,Data Experts Ltd Inc.,Medium (201-1000),Seattle WA,Entry Level 0-2 years,Hybrid,,"Excel, Python, Power BI, SQL, R",2024-11-07,11/07/2024
JOB_0412,Data Analyst,Analytics Partners,Small (51-200),"Phoenix, AZ",Mid Level (3-5 years),On-site,78423.0,"Git, Tableau, Python, SQL",2024-09-23,09/23/2024
JOB_0413,Data Analyst,Tech Corp,Startup (1-50),"Denver, CO",Lead Level (10+ years),Hybrid,104451.0,"SQL, Excel, Power BI, PowerQuery, Statistics, Tableau, Python, Git",2024-11-19,11/19/2024
JOB_0414,Data Scientist,Tech Corp,Startup (1-50),"Phoenix, AZ",Mid Level (3-5 years),Hybrid,115134.0,"Machine Learning, SQL, Statistics, Deep Learning",2024-12-14,12/14/2024
JOB_0415,Data Scientist,Digital Insights,Startup (1-50),"Atlanta, GA",Senior Level (6-10 years),Remote,150759.0,"Python, TensorFlow, SQL, NumPy, Pandas",2025-01-08,01/08/2025
JOB_0416,Data Engineer,Smart Analytics,Medium (201-1000),"Austin, TX",Lead Level (10+ years),On-site,149611.0,"Apache Spark, SQL, Azure, Python",2025-02-08,02/08/2025
JOB_0417,Data Engineer,Cloud Data Systems,Small (51-200),"los angeles, ca",Entry Level (0-2 years),Hybrid,,"NoSQL, Apache Spark, Python, SQL",2024-10-15,10/15/2024
JOB_0418,Data Engineer,Data Solutions Inc,Large (1001+),"San Francisco, CA",Senior Level (6-10 years),Hybrid,,"PostgreSQL, Python, NoSQL, SQL, Hadoop, Linux, Apache Spark",2024-12-17,12/17/2024
JOB_0419,Data Analyst,Tech Corp,Startup (1-50),"Portland, OR",Entry Level (0-2 years),Hybrid,54559.0,"SQL, Excel, Pandas, SPSS, R, Tableau",2024-10-07,10/07/2024
JOB_0420,Data Scientist,AI Innovations,Startup (1-50),"Denver, CO",Mid Level (3-5 years),On-site,83235.0,"R, Python, Machine Learning, TensorFlow, Deep Learning, SQL, Statistics, Jupyter",2025-03-12,03/12/2025
JOB_0421,Data Analyst,Intelligence Solutions,Startup (1-50),"Washington, DC",Mid Level (3-5 years),Hybrid,73527.0,"SQL, Matplotlib, Pandas",2025-06-21,06/21/2025
JOB_0422,Data Analyst,Business Intelligence Ltd,Small (51-200),"Chicago, IL",Mid Level (3-5 years),On-site,69356.0,"SQL, Statistics, R, Pandas, Tableau, Excel",2025-08-04,08/04/2025
JOB_0423,Data Analyst,Data Experts Ltd,Medium (201-1000),"Miami, FL",Mid Level (3-5 years),Remote,55832.0,"Tableau, Statistics, SQL",2024-08-10,08/10/2024
JOB_0424,Data Scientist,Smart Analytics,Startup (1-50),"Portland, OR",Lead Level (10+ years),Hybrid,206840.0,"Git, PyTorch, Docker, Statistics, Deep Learning, SQL, Machine Learning, Python",2024-09-16,09/16/2024
JOB_0425,Data Analyst,Data Driven Co,Medium (201-1000),"Chicago, IL",Lead Level (10+ years),On-site,133292.0,"Power BI, SQL, Python",2024-09-03,2024-09-03
JOB_0426,Data Scientist,Analytics First,Large (1001+),"Boston, MA",Senior Level (6-10 years),Hybrid,216223.0,"Python, Machine Learning, Docker",2024-10-07,2024-10-07
JOB_0427,Data Analyst,Digital Insights,Medium (201-1000),"Dallas, TX",Mid Level (3-5 years),On-site,67583.0,"SQL, Power BI, Excel, Matplotlib, Tableau, Pandas, R",2025-03-21,03/21/2025
JOB_0428,Data Analyst,Digital Insights,Startup (1-50),"Dallas, TX",Senior Level (6-10 years),On-site,82814.0,"SQL, DAX, Tableau, Excel, Matplotlib, R",2025-03-01,03/01/2025
JOB_0429,Data Analyst,Digital Insights,Startup (1-50),"Denver, CO",Lead Level (10+ years),Remote,83843.0,"SQL, Tableau, Matplotlib, Pandas, Statistics, Power BI, Python, Excel",2025-07-31,07/31/2025
JOB_0430,Data Scientist,Analytics Partners,Large (1001+),"San Francisco, CA",Lead Level (10+ years),Hybrid,193116.0,"Python, Git, SQL, Deep Learning, Machine Learning, Azure",2025-07-22,07/22/2025
JOB_0431,Data Engineer,Smart Analytics,Large (1001+),"Washington, DC",Entry Level (0-2 years),On-site,,"SQL, PostgreSQL, Java, GCP, ETL, Python",2024-10-05,10/05/2024
JOB_0432,Data Analyst,Insight Technologies,Small (51-200),"Austin, TX",Entry Level (0-2 years),Hybrid,57141.0,"SQL, SPSS, Excel, Statistics, Matplotlib, Seaborn, Looker",2025-01-29,01/29/2025
JOB_0433,Data Scientist,Data Experts Ltd,Medium (201-1000),"Los Angeles, CA",Mid Level (3-5 years),Hybrid,127446.0,"Python, R, Scikit-learn, SQL, NumPy, Statistics, Machine Learning, Git",2025-07-21,07/21/2025
JOB_0434,Data Analyst,Tech Corp,Small (51-200),"Miami, FL",Entry Level (0-2 years),Hybrid,68489.0,"Statistics, SQL, Seaborn, Tableau, R, DAX",2025-04-06,04/06/2025
JOB_0435,Data Analyst,Analytics First,Medium (201-1000),"Austin, TX",Mid Level (3-5 years),Remote,86077.0,"R, SPSS, Statistics, Excel",2025-04-25,04/25/2025
JOB_0436,Data Analyst,Analytics Hub,Large (1001+),"Chicago, IL",Entry Level (0-2 years),Hybrid,68068.0,"Excel, SQL, R",2025-03-26,03/26/2025
JOB_0437,Data Engineer,Big Data Co Inc.,Large (1001+),Denver CO,Entry Level 0-2 years,On-site,,"Redis, SQL, Hadoop, Python, Java, Scala, Airflow",2024-08-27,08/27/2024
JOB_0438,Data Engineer,Insight Technologies,Small (51-200),"Washington, DC",Senior Level (6-10 years),Hybrid,159076.0,"Docker, Kafka, Python, Apache Spark, Airflow, Hadoop",2025-07-18,07/18/2025
JOB_0439,Data Engineer,Analytics First,Large (1001+),"Chicago, IL",Lead Level (10+ years),Hybrid,221836.0,"Python, Apache Spark, Docker, Airflow, Hadoop",2025-07-11,07/11/2025
JOB_0440,Data Scientist,Tech Corp,Medium (201-1000),"Portland, OR",Mid Level (3-5 years),On-site,141786.0,"Statistics, Python, TensorFlow, Machine Learning, Pandas",2025-06-29,06/29/2025
JOB_0441,Data Engineer,Data Experts Ltd,Small (51-200),"New York, NY",Mid Level (3-5 years),Hybrid,133330.0,"Python, AWS, Docker",2025-03-06,03/06/2025
JOB_0442,Data Analyst,AI Innovations,Large (1001+),"Miami, FL",Lead Level (10+ years),Remote,129620.0,"Seaborn, Pandas, Google Analytics",2025-01-29,01/29/2025
JOB_0443,Data Analyst,Analytics Hub,Large (1001+),"Dallas, TX",Entry Level (0-2 years),Hybrid,44411.0,"Python, Excel, SQL, R, DAX, Matplotlib, Statistics",2025-06-06,2025-06-06
JOB_0444,Data Scientist,DataFlow Systems,Large (1001+),"San Diego, CA",Entry Level (0-2 years),Hybrid,107188.0,"Python, Machine Learning, Statistics, Git, Deep Learning, R, AWS",2025-04-13,04/13/2025
JOB_0445,Data Engineer,Smart Analytics,Startup (1-50),"Washington, DC",Mid Level (3-5 years),On-site,130184.0,"Python, Kubernetes, SQL, Azure, Java, PostgreSQL, Docker",2025-07-11,07/11/2025
JOB_0446,Data Engineer,Business Intelligence Ltd,Large (1001+),"Washington, DC",Mid Level (3-5 years),On-site,105481.0,"Apache Spark, ETL, Python, SQL, Scala, PostgreSQL",2025-01-06,01/06/2025
JOB_0447,Data Engineer,DataFlow Systems,Medium (201-1000),"Miami, FL",Senior Level (6-10 years),Hybrid,132487.0,"Redis, Python, SQL, Apache Spark, Hadoop, Kafka, Java, PostgreSQL",2025-05-19,05/19/2025
JOB_0448,Data Engineer,Smart Analytics,Small (51-200),"Boston, MA",Senior Level (6-10 years),Hybrid,203075.0,"Apache Spark, SQL, Azure, Python, Airflow, ETL, Hadoop, Kafka",2025-05-13,05/13/2025
JOB_0449,Data Engineer,Analytics Partners,Large (1001+),"Austin, TX",Lead Level (10+ years),Hybrid,183363.0,"Python, SQL, NoSQL, Docker, Kafka",2025-05-09,05/09/2025
JOB_0450,Data Analyst,Smart Analytics,Startup (1-50),"New York, NY",Lead Level (10+ years),Hybrid,134993.0,"Pandas, SQL, R, Python",2024-09-06,09/06/2024
JOB_0451,Data Scientist,Smart Analytics,Startup (1-50),"Boston, MA",Senior Level (6-10 years),Hybrid,203424.0,"Statistics, Python, Machine Learning, TensorFlow",2025-01-07,01/07/2025
JOB_0452,Data Scientist,Information Analytics,Small (51-200),"Denver, CO",Entry Level (0-2 years),Hybrid,81486.0,"Pandas, Python, R, Machine Learning, TensorFlow, SQL, Deep Learning",2025-07-06,07/06/2025
JOB_0453,Data Engineer,Data Solutions Inc,Large (1001+),"Phoenix, AZ",Senior Level (6-10 years),On-site,144980.0,"ETL, SQL, Hadoop, Java, PostgreSQL, Python, Docker, GCP",2025-03-10,03/10/2025
JOB_0454,Data Analyst,AI Innovations,Large (1001+),"San Diego, CA",Senior Level (6-10 years),Remote,111500.0,"Python, Seaborn, Excel, Statistics, SQL, Looker, Pandas, Power BI",2025-06-29,06/29/2025
JOB_0455,Data Analyst,AI Innovations,Medium (201-1000),"Atlanta, GA",Mid Level (3-5 years),On-site,54880.0,"SQL, R, Excel, Tableau, Python, DAX, Power BI, SPSS",2024-11-07,11/07/2024
JOB_0456,Data Engineer,Data Science Corp,Startup (1-50),"Atlanta, GA",Entry Level (0-2 years),On-site,81317.0,"Hadoop, Python, SQL, Azure, Redis, PostgreSQL, Apache Spark",2024-12-29,12/29/2024
JOB_0457,Data Analyst,Analytics First,Large (1001+),"Boston, MA",Entry Level (0-2 years),Hybrid,56073.0,"SQL, Git, Python",2024-10-27,10/27/2024
JOB_0458,Data Scientist,Data Experts Ltd,Medium (201-1000),"Phoenix, AZ",Senior Level (6-10 years),Remote,159864.0,"Python, Jupyter, Scikit-learn, Statistics, PyTorch",2025-08-06,08/06/2025
JOB_0459,Data Scientist,Intelligence Solutions,Large (1001+),"San Francisco, CA",Mid Level (3-5 years),Remote,118964.0,"Machine Learning, R, Python, GCP",2025-02-03,02/03/2025
JOB_0460,Data Scientist,Information Analytics,Large (1001+),"Boston, MA",Mid Level (3-5 years),Hybrid,95536.0,"R, Python, Azure",2025-07-07,07/07/2025
JOB_0461,Data Analyst,Data Solutions Inc,Medium (201-1000),"Miami, FL",Mid Level (3-5 years),On-site,66815.0,"Python, Statistics, SQL, Excel, R, SPSS",2024-10-06,10/06/2024
JOB_0462,Data Engineer,Insight Technologies,Large (1001+),"Miami, FL",Senior Level (6-10 years),On-site,129232.0,"SQL, GCP, Python, Kafka, Docker",2024-08-31,08/31/2024
JOB_0463,Data Analyst,DataFlow Systems,Startup (1-50),"San Francisco, CA",Mid Level (3-5 years),Hybrid,108931.0,"PowerQuery, Python, SQL, Excel",2024-09-11,09/11/2024
JOB_0464,Data Analyst,Big Data Co,Small (51-200),"Portland, OR",Lead Level (10+ years),Hybrid,130803.0,"Excel, Seaborn, SQL, Python, Power BI, R, Matplotlib, Tableau",2025-08-03,08/03/2025
JOB_0465,Data Scientist,Tech Corp,Large (1001+),"San Francisco, CA",Mid Level (3-5 years),Hybrid,22916.0,"R, Pandas, PyTorch",2025-01-25,01/25/2025
JOB_0466,Data Scientist,Analytics Partners,Small (51-200),"Atlanta, GA",Entry Level (0-2 years),On-site,85564.0,"Scikit-learn, Python, Deep Learning, SQL, AWS, R",2025-03-05,03/05/2025
JOB_0467,Data Scientist,Big Data Co,Startup (1-50),"New York, NY",Lead Level (10+ years),Hybrid,,"Python, NumPy, SQL",2025-06-21,06/21/2025
JOB_0468,Data Engineer,Data Driven Co,Medium (201-1000),"Austin, TX",Entry Level (0-2 years),Hybrid,92683.0,"Python, SQL, Linux, Airflow, Git",2024-09-22,09/22/2024
JOB_0469,Data Scientist,Digital Insights,Small (51-200),"New York, NY",Lead Level (10+ years),Remote,217326.0,"Statistics, Deep Learning, R, NumPy, Azure, Git, PyTorch",2025-02-25,02/25/2025
JOB_0470,Data Scientist,Tech Corp,Small (51-200),"Portland, OR",Senior Level (6-10 years),Remote,166067.0,"Python, GCP, Scikit-learn",2024-08-30,08/30/2024
JOB_0471,Data Analyst,AI Innovations,Medium (201-1000),"San Francisco, CA",Senior Level (6-10 years),Remote,151681.0,"Tableau, SPSS, Excel, SQL, PowerQuery, Google Analytics, Python, Power BI",2025-03-08,03/08/2025
JOB_0472,Data Engineer,AI Innovations,Startup (1-50),"Washington, DC",Senior Level (6-10 years),Remote,121528.0,"Python, Kafka, Linux, Apache Spark, Docker, SQL, ETL",2025-07-18,07/18/2025
JOB_0473,Data Engineer,DataFlow Systems,Startup (1-50),"Atlanta, GA",Lead Level (10+ years),On-site,295104.0,"Kubernetes, Hadoop, MongoDB",2025-07-18,07/18/2025
JOB_0474,Data Engineer,Smart Analytics,Small (51-200),"Austin, TX",Senior Level (6-10 years),Remote,113149.0,"AWS, Python, Airflow, SQL, Git, Hadoop, GCP",2025-01-01,01/01/2025
JOB_0475,Data Scientist,Information Analytics,Medium (201-1000),"Denver, CO",Senior Level (6-10 years),Hybrid,165128.0,"Python, R, Machine Learning, AWS",2025-06-04,06/04/2025
JOB_0476,Data Scientist,Tech Corp,Medium (201-1000),"Los Angeles, CA",Mid Level (3-5 years),Remote,160995.0,"PyTorch, SQL, R, Machine Learning, Statistics, Python, Deep Learning, Jupyter",2024-11-30,11/30/2024
JOB_0477,Data Engineer,Data Experts Ltd,Large (1001+),"Seattle, WA",Senior Level (6-10 years),On-site,188628.0,"SQL, Kubernetes, Airflow, Redis, GCP",2025-02-08,02/08/2025
JOB_0478,Data Analyst,Business Intelligence Ltd,Small (51-200),"Washington, DC",Entry Level (0-2 years),Hybrid,49011.0,"Tableau, PowerQuery, Excel, SQL, DAX",2024-11-17,11/17/2024
JOB_0479,Data Engineer,Analytics Partners,Large (1001+),"Dallas, TX",Entry Level (0-2 years),Hybrid,100149.0,"Python, Hadoop, Apache Spark",2024-11-25,11/25/2024
JOB_0480,Data Scientist,Smart Analytics,Medium (201-1000),"Atlanta, GA",Lead Level (10+ years),On-site,208105.0,"Tableau, Python, Statistics, PyTorch, Deep Learning, SQL, R",2024-12-01,12/01/2024
JOB_0481,Data Scientist,Data Science Corp,Medium (201-1000),"Atlanta, GA",Entry Level (0-2 years),Hybrid,71655.0,"SQL, R, Azure, Pandas, Tableau, Python, Machine Learning, TensorFlow",2024-08-14,08/14/2024
JOB_0482,Data Scientist,Insight Technologies,Small (51-200),"Washington, DC",Mid Level (3-5 years),On-site,151233.0,"Python, TensorFlow, Machine Learning, Scikit-learn",2024-10-29,10/29/2024
JOB_0483,Data Scientist,Information Systems Inc,Startup (1-50),"Seattle, WA",Lead Level (10+ years),Remote,150878.0,"SQL, R, Pandas, Machine Learning",2025-04-15,04/15/2025
JOB_0484,Data Scientist,Insight Technologies,Medium (201-1000),"Portland, OR",Mid Level (3-5 years),On-site,,"R, Pandas, Python, Machine Learning, PyTorch, AWS",2025-04-06,04/06/2025
JOB_0485,Data Scientist,Business Intelligence Ltd,Small (51-200),"San Francisco, CA",Senior Level (6-10 years),On-site,214060.0,"R, Pandas, Machine Learning, Azure, Python, NumPy",2025-07-09,07/09/2025
JOB_0486,Data Analyst,Data Science Corp,Small (51-200),"San Francisco, CA",Senior Level (6-10 years),Hybrid,129724.0,"SQL, Python, Excel, Tableau, SPSS",2025-03-04,03/04/2025
JOB_0487,Data Analyst,Insight Technologies,Small (51-200),"Washington, DC",Entry Level (0-2 years),On-site,49052.0,"Power BI, SQL, Excel, Pandas",2024-11-01,11/01/2024
JOB_0488,Data Engineer,Digital Insights,Medium (201-1000),"Seattle, WA",Mid Level (3-5 years),Hybrid,126191.0,"Airflow, Python, SQL, Hadoop, GCP, Kafka, Kubernetes, Docker",2024-10-08,10/08/2024
JOB_0489,Data Scientist,Data Experts Ltd,Large (1001+),"san francisco, ca",Lead Level (10+ years),Remote,,"R, Deep Learning, Python, Machine Learning",2025-06-07,2025-06-07
JOB_0490,Data Scientist,Smart Analytics,Startup (1-50),"Washington, DC",Mid Level (3-5 years),Hybrid,98802.0,"Python, NumPy, SQL",2024-10-23,10/23/2024
JOB_0491,Data Scientist,Data Driven Co,Startup (1-50),"Los Angeles, CA",Entry Level (0-2 years),Remote,123389.0,"Git, SQL, Python, Machine Learning, PyTorch, GCP, AWS",2025-03-26,03/26/2025
JOB_0492,Data Engineer,Information Analytics,Small (51-200),"Dallas, TX",Lead Level (10+ years),Hybrid,214461.0,"MongoDB, Airflow, Kafka, SQL, Kubernetes, Hadoop, Python",2024-11-10,11/10/2024
JOB_0493,Data Analyst,Analytics Hub,Startup (1-50),"Portland, OR",Senior Level (6-10 years),Remote,73664.0,"Matplotlib, SQL, Python, Seaborn, Excel, Power BI",2025-02-18,02/18/2025
JOB_0494,Data Engineer,Smart Analytics,Startup (1-50),"Dallas, TX",Lead Level (10+ years),Remote,,"Python, ETL, Apache Spark, Hadoop, SQL, Kafka, Docker",2025-04-09,04/09/2025
JOB_0495,Data Scientist,Analytics Pro,Large (1001+),"Atlanta, GA",Entry Level (0-2 years),Hybrid,91342.0,"Tableau, GCP, R, TensorFlow, Deep Learning, Pandas, AWS",2024-10-14,10/14/2024
JOB_0496,Data Analyst,Insight Technologies,Large (1001+),"Phoenix, AZ",Lead Level (10+ years),On-site,114722.0,"Pandas, SQL, SPSS, R, Tableau, Power BI, Google Analytics, Excel",2024-08-31,08/31/2024
JOB_0497,Data Analyst,Information Systems Inc,Startup (1-50),"Denver, CO",Lead Level (10+ years),On-site,111269.0,"SQL, Excel, R, Python, Power BI",2024-10-16,10/16/2024
JOB_0498,Data Engineer,Information Analytics,Large (1001+),"San Francisco, CA",Senior Level (6-10 years),On-site,228149.0,"PostgreSQL, Python, SQL",2024-11-13,2024-11-13
JOB_0499,Data Scientist,Insight Technologies,Startup (1-50),"Atlanta, GA",Entry Level (0-2 years),On-site,101073.0,"Python, Deep Learning, Statistics, Machine Learning",2025-07-10,07/10/2025
JOB_0500,Data Scientist,Intelligence Solutions,Medium (201-1000),"San Francisco, CA",Mid Level (3-5 years),On-site,165012.0,"NumPy, Tableau, Python, Jupyter, AWS, SQL",2025-05-10,05/10/2025
JOB_0501,Data Scientist,AI Innovations,Large (1001+),"Portland, OR",Lead Level (10+ years),Hybrid,135425.0,"Python, SQL, R, Git, Deep Learning, Machine Learning",2025-05-21,05/21/2025
JOB_0502,Data Analyst,Analytics Partners,Medium (201-1000),"Boston, MA",Senior Level (6-10 years),Hybrid,83798.0,"Excel, Looker, R, SQL, Power BI, PowerQuery, Pandas, Python",2025-02-28,02/28/2025
JOB_0503,Data Analyst,Analytics Hub,Small (51-200),"San Diego, CA",Mid Level (3-5 years),Remote,76251.0,"Matplotlib, SQL, DAX, R, Python, PowerQuery, Excel",2024-11-26,11/26/2024
